Application ID,Company,Role,Status,Decision,Purpose,Match Score,Match Class,ATS Estimate,Technical Match,Experience Match,AI Match,Company Trust Score,Company Verdict,Platform,Work Mode,Country,Location,Date Found,Date Posted,Applied Date,Deadline,Job URL,Canonical URL,Official Company URL,Resume Version,Resume File,Resume Attachment,Missing Skills,Next Action,Notes,_page_id,_page_url,_created_time,_last_edited_time,_archived,Salary INR Approx,Recruiter,Interview Date,Recruiter Email,Offer Salary,Discovered By,Created,Next Action Date,Company Check Notes,Resume Variant,External Job ID,Reason Not Applied,AmbitionBox Rating,Salary Confidence,Salary Currency,Recruiter URL,Application Method,Rejection Reason,Response,Decision Reason,Verification,Salary Stated,Follow-up Date,Email Status,Google Maps Presence,Glassdoor Rating,Experience Required,Source Confidence,Last Edited,Assessment,Interview Stage,Normalized Role,Company + Role
APP136,QuantumLoopAI,"AI/ML & Prompt Engineer LLM, RAG & Voice Agent",ANALYZING,MANUAL REVIEW,TARGET,70.1,Good,58.3,11.67,16,15,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-17,2026-08-03,,,https://himalayas.app/companies/quantumloopai/jobs/ai-ml-prompt-engineer-llm-rag-voice-agent-7281045810,https://himalayas.app/companies/quantumloopai/jobs/ai-ml-prompt-engineer-llm-rag-voice-agent-7281045810,,,,,"system design, graphql, mysql, react, mlops",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/quantumloopai/jobs/ai-ml-prompt-engineer-llm-rag-voice-agent-7281045810). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3debe82c-b558-8152-9f4a-cf9d120c9278,https://app.notion.com/p/QuantumLoopAI-AI-ML-Prompt-Engineer-LLM-RAG-Voice-Agent-3debe82cb55881529f4acf9d120c9278,2026-09-17T16:54:00.000Z,2026-09-17T16:54:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,,B-AI+Java,himalayas-https://himalayas.app/companies/quantumloopai/jobs/ai-ml-prompt-engineer-llm-rag-voice-agent-7281045810,,,UNKNOWN,,,,,,"Technical fit 11.7/25 across 12 required and 0 preferred skills. Experience 4.7 years against a stated 0+ requirement. ATS keyword coverage 58% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): graphql Critical gaps (multi-year, do not claim these): react, mlops",REAL,,,,Not checked,,not stated,HIGH,2026-09-17T16:54:00.000Z,,,ai ml prompt engineer llm rag voice agent,"QuantumLoopAI — AI/ML & Prompt Engineer LLM, RAG & Voice Agent"
APP135,Bjak,Backend Software Engineer - AI Finance Agent,MATCHED,MAYBE,TARGET,71.2,Good,50,12.5,20,15,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-17,2026-08-06,,,https://himalayas.app/companies/bjak/jobs/backend-software-engineer-ai-finance-agent-1663310562,https://himalayas.app/companies/bjak/jobs/backend-software-engineer-ai-finance-agent-1663310562,,,,,system design,"Find the employer's own application page (this is a job-board copy), then run the company trust check and tailor the resume",Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/bjak/jobs/backend-software-engineer-ai-finance-agent-1663310562). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3debe82c-b558-817e-9785-e5e8abef5d41,https://app.notion.com/p/Bjak-Backend-Software-Engineer-AI-Finance-Agent-3debe82cb558817e9785e5e8abef5d41,2026-09-17T16:54:00.000Z,2026-09-17T16:54:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,,B-AI+Java,himalayas-https://himalayas.app/companies/bjak/jobs/backend-software-engineer-ai-finance-agent-1663310562,,,UNKNOWN,,,,,,"Technical fit 12.5/25 across 2 required and 0 preferred skills. Experience 4.7 years against a stated 3+ requirement. ATS keyword coverage 50% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score).",REAL,,,,Not checked,,3+ years of backend engineering experience,HIGH,2026-09-17T16:54:00.000Z,,,backend software engineer ai finance agent,Bjak — Backend Software Engineer - AI Finance Agent
APP134,PradeepIT Consulting Services Pvt Ltd,Senior Java (EBX) Developer,MATCHED,MAYBE,TARGET,71.2,Good,100,17.5,20,0,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-17,2026-08-27,,,https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/senior-java-ebx-developer,https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/senior-java-ebx-developer,,,,,,"Find the employer's own application page (this is a job-board copy), then run the company trust check and tailor the resume",Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/senior-java-ebx-developer). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3debe82c-b558-817a-913d-cb4ce93c0b16,https://app.notion.com/p/PradeepIT-Consulting-Services-Pvt-Ltd-Senior-Java-EBX-Developer-3debe82cb558817a913dcb4ce93c0b16,2026-09-17T16:54:00.000Z,2026-09-17T16:54:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,,C-JavaBackend,himalayas-https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/senior-java-ebx-developer,,,UNKNOWN,,,,,,"Technical fit 17.5/25 across 2 required and 0 preferred skills. Experience 4.7 years against a stated 3+ requirement. ATS keyword coverage 100% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score).",REAL,,,,Not checked,,3+ years of relevant development experience,HIGH,2026-09-17T16:54:00.000Z,,,java ebx developer,PradeepIT Consulting Services Pvt Ltd — Senior Java (EBX) Developer
APP133,Quest Global Technologies,Java Developer,MATCHED,MAYBE,TARGET,71.6,Good,81.7,18.33,18.23,0,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-17,2026-09-15,,,https://himalayas.app/companies/quest-global-technologies/jobs/java-developer-1550617913,https://himalayas.app/companies/quest-global-technologies/jobs/java-developer-1550617913,,RESUME_2026-09-17_QUEST_GLOBAL_TECHNOLOGIE_JAVA_DEVELOPER_V01,Quest_Global_Technologies_Java_Developer_2026-09-17.docx (attached on this page),,,"Resume NOT READY: ESTIMATED ATS 82 < 90. It cannot be raised truthfully (missing: javascript). Decide: skip, or approve anyway.",Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/quest-global-technologies/jobs/java-developer-1550617913). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3debe82c-b558-8152-92bf-f9bf690f4eb3,https://app.notion.com/p/Quest-Global-Technologies-Java-Developer-3debe82cb558815292bff9bf690f4eb3,2026-09-17T16:54:00.000Z,2026-09-17T16:55:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,,C-JavaBackend,himalayas-https://himalayas.app/companies/quest-global-technologies/jobs/java-developer-1550617913,,,UNKNOWN,,,,,,"Technical fit 18.3/25 across 6 required and 0 preferred skills. Experience 4.7 years against a stated 5+ requirement. ATS keyword coverage 100% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score).",REAL,,,,Not checked,,5+ years of engineering experience,HIGH,2026-09-17T16:55:00.000Z,,,java developer,Quest Global Technologies — Java Developer
APP132,alx_africa,AI Engineer,MATCHED,MAYBE,TARGET,71.8,Good,71.4,13.89,16,13.38,,UNVERIFIED,Himalayas,Remote-Worldwide,Remote-Worldwide,Worldwide,2026-09-17,2026-08-07,,,https://himalayas.app/companies/alx_africa/jobs/ai-engineer,https://himalayas.app/companies/alx_africa/jobs/ai-engineer,,RESUME_2026-09-17_ALX_AFRICA_AI_ENGINEER_V01,alx_africa_AI_Engineer_2026-09-17.docx (attached on this page),,"langgraph, langfuse, fastapi, react","Resume NOT READY: ESTIMATED ATS 71 < 90. It cannot be raised truthfully (missing: langgraph, langfuse, fastapi, react). Decide: skip, or approve anyway.",Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/alx_africa/jobs/ai-engineer). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3debe82c-b558-8109-8201-c1f1c81837e3,https://app.notion.com/p/alx_africa-AI-Engineer-3debe82cb55881098201c1f1c81837e3,2026-09-17T16:54:00.000Z,2026-09-17T16:55:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,,B-AI+Java,himalayas-https://himalayas.app/companies/alx_africa/jobs/ai-engineer,,,UNKNOWN,,,,,,"Technical fit 13.9/25 across 9 required and 0 preferred skills. Experience 4.7 years against a stated 0+ requirement. ATS keyword coverage 56% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): langgraph, langfuse, fastapi Critical gaps (multi-year, do not claim these): react",REAL,,,,Not checked,,not stated,HIGH,2026-09-17T16:55:00.000Z,,,ai engineer,alx_africa — AI Engineer
APP131,Cambium Learning Group,Senior Software Engineer (AI Applications),MATCHED,MAYBE,TARGET,72.5,Good,79.3,16.5,16,14.19,,UNVERIFIED,Himalayas,Remote-Worldwide,Remote-Worldwide,Worldwide,2026-09-17,2026-08-28,,,https://himalayas.app/companies/cambium-learning-group/jobs/senior-software-engineer-ai-applications-267683929,https://himalayas.app/companies/cambium-learning-group/jobs/senior-software-engineer-ai-applications-267683929,,RESUME_2026-09-17_CAMBIUM_LEARNING_GROUP_SENIOR_SOFTWARE_ENGINEER_AI_APPLICAT_V01,Cambium_Learning_Group_Senior_Software_Engineer_AI_Applications_2026-09-17.docx (attached on this page),,"typescript, c#","Resume NOT READY: ESTIMATED ATS 79 < 90. It cannot be raised truthfully (missing: javascript, typescript, c#). Decide: skip, or approve anyway.",Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/cambium-learning-group/jobs/senior-software-engineer-ai-applications-267683929). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3debe82c-b558-8190-a915-fd20bf71d44f,https://app.notion.com/p/Cambium-Learning-Group-Senior-Software-Engineer-AI-Applications-3debe82cb5588190a915fd20bf71d44f,2026-09-17T16:54:00.000Z,2026-09-17T16:55:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,,B-AI+Java,himalayas-https://himalayas.app/companies/cambium-learning-group/jobs/senior-software-engineer-ai-applications-267683929,,,UNKNOWN,,,,,,"Technical fit 16.5/25 across 14 required and 2 preferred skills. Experience 4.7 years against a stated 0+ requirement. ATS keyword coverage 81% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score).",REAL,,,,Not checked,,not stated,HIGH,2026-09-17T16:55:00.000Z,,,software engineer ai applications,Cambium Learning Group — Senior Software Engineer (AI Applications)
APP130,Srijan Technologies,AI Engineer - Agentic,REJECTED,DO NOT APPLY,TARGET,73,Good,48,10.4,20,10.89,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-17,2026-09-07,,,https://himalayas.app/companies/srijan-technologies/jobs/ai-engineer-agentic-1325041156,https://himalayas.app/companies/srijan-technologies/jobs/ai-engineer-agentic-1325041156,,,,,"data engineering, fine-tuning, llamaindex, kubernetes, langchain, langgraph, langsmith, pinecone, pgvector, fastapi, crewai, claude, mlops",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/srijan-technologies/jobs/ai-engineer-agentic-1325041156). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3debe82c-b558-8125-a129-ee202f362548,https://app.notion.com/p/Srijan-Technologies-AI-Engineer-Agentic-3debe82cb5588125a129ee202f362548,2026-09-17T16:54:00.000Z,2026-09-17T16:54:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,,,himalayas-https://himalayas.app/companies/srijan-technologies/jobs/ai-engineer-agentic-1325041156,,,UNKNOWN,,,,,,"Three or more required skills are multi-year gaps, not learnable ones: data engineering, kubernetes, mlops Technical fit 10.4/25 across 25 required and 0 preferred skills. Experience 4.7 years against a stated 1+ requirement. ATS keyword coverage 48% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): llamaindex, langchain, langgraph, langsmith, pinecone, pgvector, fastapi, crewai Critical gaps (multi-year, do not claim these): data engineering, kubernetes, mlops",REAL,,,,Not checked,,at least 1 year,HIGH,2026-09-17T16:54:00.000Z,,,ai engineer agentic,Srijan Technologies — AI Engineer - Agentic
APP129,Photon,AI ML Engineer | Offshore,REJECTED,DO NOT APPLY,TARGET,73.7,Good,52.2,11.09,18.23,10.99,,UNVERIFIED,Himalayas,Remote-India,India,India,2026-09-17,2026-08-14,,,https://himalayas.app/companies/photon/jobs/ai-ml-engineer-offshore,https://himalayas.app/companies/photon/jobs/ai-ml-engineer-offshore,,,,,"fine-tuning, tensorflow, kubernetes, langchain, pinecone, pytorch, bedrock, crewai, claude, agile, nlp",,Discovered by the standalone runtime via Himalayas (listing: https://himalayas.app/companies/photon/jobs/ai-ml-engineer-offshore). Apply on the employer's own site where the listing links to one. Company trust check (SYSTEM_SPEC 3a) and tailored resume still pending.,3debe82c-b558-818b-aa45-c2a603db20d3,https://app.notion.com/p/Photon-AI-ML-Engineer-Offshore-3debe82cb558818baa45c2a603db20d3,2026-09-17T16:54:00.000Z,2026-09-17T16:54:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,,,himalayas-https://himalayas.app/companies/photon/jobs/ai-ml-engineer-offshore,,,UNKNOWN,,,,,,"Three or more required skills are multi-year gaps, not learnable ones: tensorflow, kubernetes, pytorch Technical fit 11.1/25 across 23 required and 0 preferred skills. Experience 4.7 years against a stated 5+ requirement. ATS keyword coverage 52% (an estimate of this profile's overlap with the posting's stated skills, not any employer's actual ATS score). Learnable gaps (weeks, not years): langchain, pinecone, crewai Critical gaps (multi-year, do not claim these): tensorflow, kubernetes, pytorch",REAL,,,,Not checked,,5+ years of total experience,HIGH,2026-09-17T16:54:00.000Z,,,ai ml engineer offshore,Photon — AI ML Engineer | Offshore
APP128,Marrina Decisions,REMOTE (INDIA):   AI Engineer- SaaS Platform,MATCHED,MAYBE,TARGET,73.9,Good,84.4,16,16,13.05,48,CAUTION,Himalayas,Remote-India,India,India,2026-09-17,2026-08-21,,,https://himalayas.app/companies/marrina-decisions/jobs/remote-india-ai-engineer-saas-platform,https://himalayas.app/companies/marrina-decisions/jobs/remote-india-ai-engineer-saas-platform,https://marrinadecisions.com,RESUME_2026-09-17_MARRINA_DECISIONS_REMOTE_INDIA_AI_ENGINEER_SAAS_PLATFO_V01,Marrina_Decisions_REMOTE_INDIA_AI_Engineer_SaaS_Platform_2026-09-17.docx (attached on this page),,"Flask and FastAPI - not used. Dramatiq and Celery task queues - not used. Uvicorn/Gunicorn. Production Python depth (profile is Java-primary). AWS/GCP are certification-level, not hands-on.","Leela to decide. Tailored resume not built this run (budget: 6 resumes per run, spent on higher-scoring rows). Current ESTIMATED ATS 84.4 is below the 90 gate. Set Status = APPROVED if she wants it prepared.","Discovered by the standalone runtime via Himalayas. LIVE 2026-09-18 - the page served the full JD, posted 2026-08-21, apply-by 2026-10-20. Salary not stated. No separate employer application page was found; Himalayas appears to be the application route, so the board URL is retained as Job URL.",3debe82c-b558-814f-a55e-db2d5a505436,https://app.notion.com/p/Marrina-Decisions-REMOTE-INDIA-AI-Engineer-SaaS-Platform-3debe82cb558814fa55edb2d5a505436,2026-09-17T16:54:00.000Z,2026-09-18T01:14:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,"Checked 2026-09-18 by Claude run. Website marrinadecisions.com (HQ 5201 Great America Pkwy Ste 320, Santa Clara CA). LinkedIn linkedin.com/company/marrinadecisions - page exists but is robots-blocked to automated fetch, so it was confirmed to exist and not read. Glassdoor 3.2 / 24 reviews (glassdoor.com/Reviews/Marrina-Decisions-Reviews-E3095609.htm, 2026-09-18): 54% recommend, with multiple 1.0 ex-employee reviews citing micromanagement and HR problems. AmbitionBox: no page found = 0 points. Google Maps: NOT FOUND - the role is 'Remote India' with no stated city and no India office located anywhere. Size 11-50, founded 2013 (zoominfo.com, 2026-09-18); CONFLICTING DATA: Internshala lists founded 2024 and 51-200 employees, so size/age is low confidence. Red flags: NO scam, fee or fake-job signal; no layoff or salary-delay reports. One soft flag = the strongly mixed reviews. TRUST 48 = existence 20 + Glassdoor 8 + AmbitionBox 0 + scale/age 10 + red flags 10. CAUTION, so capped at MAYBE.",B-AI+Java,himalayas-https://himalayas.app/companies/marrina-decisions/jobs/remote-india-ai-engineer-saas-platform,,,UNKNOWN,,,,,,"Score 73.9 KEPT. Claude run re-scored independently from the JD and got approximately 66 - a 7.9-point difference, inside the 10-point tolerance, so the standalone's number stands rather than being nudged. Decision changed APPLY-tier to MAYBE because the company verdict is CAUTION (trust 48), which SPEC 3a caps at MAYBE. The JD asks 3-5 years (she has 4.7, comfortably in range) for a Python backend + LLM/VLM role: Python, Flask, FastAPI, Dramatiq, Celery, prompt engineering, OpenRouter, REST APIs, Docker, CI/CD, microservices, AWS/GCP. REST, Docker, CI/CD, microservices and the LLM/prompt work are genuinely hers; the Python web stack is not. Honest summary: a realistic role she could grow into, at a small company with mixed employee reviews and no verifiable India office.",REAL,,,,Not found,3.2,3-5 years,HIGH,2026-09-18T01:14:00.000Z,,,india ai engineer saas platform,Marrina Decisions — REMOTE (INDIA):   AI Engineer- SaaS Platform
APP127,Pavago,AI Engineer / AI Automation Specialist,REJECTED,DO NOT APPLY,TARGET,75,Good,74.4,16,16,15,32,REJECT,Himalayas,Remote-India,India,India,2026-09-17,2026-08-31,,,https://himalayas.app/companies/pavago/jobs/ai-engineer-ai-automation-specialist,https://himalayas.app/companies/pavago/jobs/ai-engineer-ai-automation-specialist,https://www.pavago.co,RESUME_2026-09-17_PAVAGO_AI_ENGINEER_AI_AUTOMATION_SPECIALIST_V01,Pavago_AI_Engineer_AI_Automation_Specialist_2026-09-17.docx (attached on this page),,typescript,"Resume NOT READY: ESTIMATED ATS 74 < 90. It cannot be raised truthfully (missing: javascript, typescript). Decide: skip, or approve anyway.","Discovered by the standalone runtime via Himalayas (board copy: https://himalayas.app/companies/pavago/jobs/ai-engineer-ai-automation-specialist). Pavago's own board: https://apply.workable.com/pavago/j/F07B1719C7 (intermediary, not the end employer). Posted 2026-08-31, deadline 2026-10-30.",3debe82c-b558-81f9-9686-e85b1fa074e1,https://app.notion.com/p/Pavago-AI-Engineer-AI-Automation-Specialist-3debe82cb55881f99686e85b1fa074e1,2026-09-17T16:54:00.000Z,2026-09-18T01:12:00.000Z,FALSE,,,,,,Standalone runtime,2026-09-17T16:54:00.000Z,,"Checked 2026-09-18 by Claude run. Website pavago.co, LinkedIn linkedin.com/company/pavago - so existence is not in doubt, but almost nothing else could be corroborated. Glassdoor page EXISTS WITH ZERO REVIEWS ('Be the first to review this company', glassdoor.com/Overview/Working-at-Pavago-EI_IE11134501.htm, 2026-09-18) = 0 points; its interview page shows 50% positive on a tiny sample. AmbitionBox dropped (US-registered, Boise Idaho). Google Maps: NOT FOUND - no verifiable street address or mapped office. Size 1-50 employees; founding year not found. Red flags: (1) Pavago is NOT the employer - the JD opens 'one of our clients is hiring' and never names the end client, so the actual employer cannot be verified before applying; (2) GEOGRAPHY CONTRADICTION - Himalayas says India-only, Pavago's own Workable copy (apply.workable.com/pavago/j/F07B1719C7) says Mexico, remote during US business hours. Same requisition, two different countries. (3) One-way Spark Hire video screening before any human contact. No candidate-side fee found (Pavago's pricing is employer-paid), so this is not a fee scam. TRUST 32 = existence 20 + Glassdoor 0 + scale/age 2 + red flags 10.",B-AI+Java,himalayas-https://himalayas.app/companies/pavago/jobs/ai-engineer-ai-automation-specialist,"Company Verdict REJECT (trust 32 < 45), so SPEC 3a gate 4 forces DO NOT APPLY and no resume is drafted. The decisive problems are verifiability, not proven fraud: the end employer is never named, and the aggregator says India while Pavago's own posting says Mexico. Applying would mean sending a full CV to an unnamed employer in an unresolved country.",,UNKNOWN,,,,,,"RE-SCORED BY CLAUDE RUN: standalone had 75.0 / APPLY. Overridden to DO NOT APPLY by the company gate rather than by re-arithmetic. To be fair to Pavago: recruitment intermediaries legitimately post like this, and no scam evidence was found - but with 0 reviews, no mapped office, an unnamed client and a India-vs-Mexico conflict, there is not enough to pass the gate. If Leela wants to pursue it, the route is to ask Pavago in writing to name the client and confirm India eligibility, then re-open this row.",QUESTIONABLE,,,,Not found,0,not stated,HIGH,2026-09-18T01:12:00.000Z,,,ai engineer ai automation specialist,Pavago — AI Engineer / AI Automation Specialist
